index,filename,source_filename,original_format,arkid,source,owner,license,original_url,family,standardized_species
1406,MCZ8192_Glanidium_albescens.jpg,MCZ8192_Glanidium_albescens.jpg,jpg,3g235615,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/3g235615.jpg,auchenipteridae,glanidium albescens
1407,1899.11.27.15-17a_Clarias longiceps_l-S.jpg,1899.11.27.15-17a_Clarias longiceps_l-S.jpg,jpg,8w82k02x,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/8w82k02x.jpg,clariidae,clarias gariepinus
1408,1406028773390aOjKpu02ISa0KVMR.jpg,1406028773390aOjKpu02ISa0KVMR.jpg,jpg,z357tj2m,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/z357tj2m.jpg,plesiopidae,plesiops insularis
1409,ark-_65665_m37e94a4f34d2c4836938c48b00f5b9613#0.jpg,ark-_65665_m37e94a4f34d2c4836938c48b00f5b9613.jpg,jpg,wz306k5w,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/wz306k5w.jpg,chanidae,chanos chanos
1410,48768_Paracetopsis_esmeraldas_HT.jpg,48768_Paracetopsis_esmeraldas_HT.jpg,jpg,wg694f6t,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/wg694f6t.jpg,cetopsidae,paracetopsis esmeraldas
1413,133009-p#0.jpg,133009-p.jpg,jpg,pk70q069,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/pk70q069.jpg,akysidae,parakysis verrucosus
1414,14601191596025tp2or7byVMCgREM.jpg,14601191596025tp2or7byVMCgREM.jpg,jpg,r555hg0p,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/r555hg0p.jpg,stromateidae,stromateus xanthurus
1415,ark-_65665_m3bfc2e2ae8ba343ed8514167f567b9127.jpg,ark-_65665_m3bfc2e2ae8ba343ed8514167f567b9127.jpg,jpg,mr10s337,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/mr10s337.jpg,sillaginidae,sillago sihama
1416,ark-_65665_m359e1f997ed134f539d1b02ab4410fc69.jpg,ark-_65665_m359e1f997ed134f539d1b02ab4410fc69.jpg,jpg,t0738k04,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/t0738k04.jpg,monodactylidae,monodactylus argenteus
1417,ark-_65665_m36f134fa89969424890b4ee8f8c26c462.jpg,ark-_65665_m36f134fa89969424890b4ee8f8c26c462.jpg,jpg,kr57s26w,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/kr57s26w.jpg,malacanthidae,malacanthus latovittatus
1418,ark-_65665_m3ce24871b144f4051a50cf5a9edeffb24.jpg,ark-_65665_m3ce24871b144f4051a50cf5a9edeffb24.jpg,jpg,83939h49,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/83939h49.jpg,pempheridae,pempheris adspersa
1419,ark-_65665_m3754b1c40876e43b19c345517313ba97f.jpg,ark-_65665_m3754b1c40876e43b19c345517313ba97f.jpg,jpg,7d26k914,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7d26k914.jpg,sphyraenidae,sphyraena jello
1420,154131-p#0.jpg,154131-p.jpg,jpg,0s103t0f,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/0s103t0f.jpg,callichthyidae,corydoras concolor
1421,34053_Laemonema_longipes_ST.jpg,34053_Laemonema_longipes_ST.jpg,jpg,j383v478,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/j383v478.jpg,moridae,laemonema longipes
1422,93a63bc0-c203-4efa-9a81-37ff0331cabf.jpg,93a63bc0-c203-4efa-9a81-37ff0331cabf.jpg,jpg,6m826f4b,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/6m826f4b.jpg,centrarchidae,micropterus salmoides
1423,33458_Rivulus_cylindraceus.jpg,33458_Rivulus_cylindraceus.jpg,jpg,4t726f19,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/4t726f19.jpg,rivulidae,rivulus cylindraceus
1424,ark-_65665_m38999316f72bd4009b59f9d0583e42d91.jpg,ark-_65665_m38999316f72bd4009b59f9d0583e42d91.jpg,jpg,dh33cn9j,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/dh33cn9j.jpg,hemiramphidae,hemiramphus lutkei
1425,58765_Gasterosteus_nebulosus_ST_2#0.jpg,58765_Gasterosteus_nebulosus_ST_2.jpg,jpg,3j16q028,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/3j16q028.jpg,gasterosteidae,pungitius pungitius
1426,ark-_65665_m385a54a04c18d402a9cfcd78226b514bb.jpg,ark-_65665_m385a54a04c18d402a9cfcd78226b514bb.jpg,jpg,hw019448,iDigBio,usnm,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/hw019448.jpg,bythitidae,pseudonus squamiceps
1427,111961-p#1.jpg,111961-p.jpg,jpg,8935vx88,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/8935vx88.jpg,atherinopsidae,basilichthys semotilus
1428,CAS-ICH-55141-p_lg.jpg,CAS-ICH-55141-p_lg.jpg,jpg,vx26x74p,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/vx26x74p.jpg,galaxiidae,aplochiton
1429,bef3b165-19bb-41c0-b07e-a3aa8c7bf626.jpg,bef3b165-19bb-41c0-b07e-a3aa8c7bf626.jpg,jpg,nh325328,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/nh325328.jpg,fundulidae,leptolucania ommata
1430,ark-_65665_m33dbdafab13e94d1a92d445c7fec679a2.jpg,ark-_65665_m33dbdafab13e94d1a92d445c7fec679a2.jpg,jpg,1v92pz7k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1v92pz7k.jpg,leiognathidae,karalla daura
1433,1543846420364iB3OK1sQ2VDyy6h0#0.jpg,1543846420364iB3OK1sQ2VDyy6h0.jpg,jpg,qh95b273,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/qh95b273.jpg,atherinidae,leptatherina presbyteroides
1434,38ea67cf-b19c-444d-b4a3-47d51f3e5ce2.jpg,38ea67cf-b19c-444d-b4a3-47d51f3e5ce2.jpg,jpg,3d04mf2k,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/3d04mf2k.jpg,profundulidae,profundulus punctatus
1435,1406031965129BYOAXoiCmrg5etsO.jpg,1406031965129BYOAXoiCmrg5etsO.jpg,jpg,m326xj90,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/m326xj90.jpg,erythrinidae,hoplerythrinus unitaeniatus
1436,ark-_65665_m3b49d6976af4a4bacb79c7b2ef914be0c.jpg,ark-_65665_m3b49d6976af4a4bacb79c7b2ef914be0c.jpg,jpg,vq391p6p,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/vq391p6p.jpg,clinidae,springeratus xanthosoma
1437,8fcdf57f-3052-4bb2-b14c-708591d6778c.jpg,8fcdf57f-3052-4bb2-b14c-708591d6778c.jpg,jpg,xq85jz9t,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/xq85jz9t.jpg,gerreidae,eucinostomus havana
1438,140595_Astronethes_indicus.jpg,140595_Astronethes_indicus.jpg,jpg,6639x11v,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/6639x11v.jpg,stomiidae,astronesthes indicus
1439,m3f994ee19-8103-44cc-ae86-e6833590fc00.jpg,m3f994ee19-8103-44cc-ae86-e6833590fc00.jpg,jpg,q607663z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/q607663z.jpg,acropomatidae,parascombrops philippinensis
1440,1406027847808bYnH7ZqMGu793kz9.jpg,1406027847808bYnH7ZqMGu793kz9.jpg,jpg,kt30cs7p,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/kt30cs7p.jpg,gadidae,pollachius pollachius
1443,55003_Luvarus_imperialis.jpg,55003_Luvarus_imperialis.jpg,jpg,z350df0f,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/z350df0f.jpg,luvaridae,luvarus imperialis
1444,1406031521394ChpvB2AF6o3mWJTk.jpg,1406031521394ChpvB2AF6o3mWJTk.jpg,jpg,mn83qs71,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/mn83qs71.jpg,crenuchidae,characidium brevirostre
1445,ark-_65665_m35fe12a383f39430ca637fa6756616d3e.jpg,ark-_65665_m35fe12a383f39430ca637fa6756616d3e.jpg,jpg,wg145q7r,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/wg145q7r.jpg,siganidae,siganus javus
1446,27560_Galaxias_kayi_ST2.jpg,27560_Galaxias_kayi_ST2.jpg,jpg,pc35cb26,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/pc35cb26.jpg,galaxiidae,galaxias olidus
1447,1923.2.21.40-9i_Euchiloglanis myzostoma_l-S.jpg,1923.2.21.40-9i_Euchiloglanis myzostoma_l-S.jpg,jpg,vp972p4k,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/vp972p4k.jpg,sisoridae,pareuchiloglanis myzostoma
1448,47233_Parambassis_wolfii.jpg,47233_Parambassis_wolfii.jpg,jpg,cd62h34d,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/cd62h34d.jpg,ambassidae,parambassis wolffii
1449,ark-_65665_m37fa864722c4c4e018ec4805a9a2bb401.jpg,ark-_65665_m37fa864722c4c4e018ec4805a9a2bb401.jpg,jpg,vf38fn7j,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/vf38fn7j.jpg,exocoetidae,cheilopogon spilonotopterus
1450,1460034637421iT9TYG407dO2wDDe.jpg,1460034637421iT9TYG407dO2wDDe.jpg,jpg,4c23db27,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/4c23db27.jpg,aulopidae,hime capitonis
1452,15438464162247z4nJV5OxLGGfTsm.jpg,15438464162247z4nJV5OxLGGfTsm.jpg,jpg,bt29ph3g,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/bt29ph3g.jpg,ambassidae,parambassis gulliveri
1453,ark-_65665_m31c7b925e720d4f96b573a68e8df6b527.jpg,ark-_65665_m31c7b925e720d4f96b573a68e8df6b527.jpg,jpg,v495qs25,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/v495qs25.jpg,caesionidae,caesio caerulaurea
1454,ark-_65665_m39609dc8a60bb4fb5b5f50ffda16df760.jpg,ark-_65665_m39609dc8a60bb4fb5b5f50ffda16df760.jpg,jpg,h274j896,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/h274j896.jpg,malacanthidae,hoplolatilus starcki
1455,ark-_65665_m306e17d55ff8d49f39dadf0cb757536e9.jpg,ark-_65665_m306e17d55ff8d49f39dadf0cb757536e9.jpg,jpg,wn95pc37,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/wn95pc37.jpg,kuhliidae,kuhlia xenura
1456,95564-p#2.jpg,95564-p.jpg,jpg,hh74fm02,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/hh74fm02.jpg,sisoridae,nangra bucculenta
1457,1406026340238rv27y4yT7D7XY2JD.jpg,1406026340238rv27y4yT7D7XY2JD.jpg,jpg,x206kp6r,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/x206kp6r.jpg,diodontidae,chilomycterus reticulatus
1458,ark-_65665_m353aa279558c64f078ed22c8dedbaed0c.jpg,ark-_65665_m353aa279558c64f078ed22c8dedbaed0c.jpg,jpg,kr81rb19,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/kr81rb19.jpg,ambassidae,ambassis natalensis
1459,1481297532348KOi1x795J8y4RmY5.jpg,1481297532348KOi1x795J8y4RmY5.jpg,jpg,m363kv23,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/m363kv23.jpg,acipenseridae,acipenser transmontanus
1460,1864.1.26.316-319c_Arius platypogon_l-S.jpg,1864.1.26.316-319c_Arius platypogon_l-S.jpg,jpg,d3376t27,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/d3376t27.jpg,ariidae,occidentarius platypogon
1461,1406026206443LWclADf05F8JdCoN.jpg,1406026206443LWclADf05F8JdCoN.jpg,jpg,h001qt4k,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/h001qt4k.jpg,auchenipteridae,pseudauchenipterus nodosus
1462,m34aed626f-8293-4445-9287-e35c0db742ac.jpg,m34aed626f-8293-4445-9287-e35c0db742ac.jpg,jpg,7519ng1h,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7519ng1h.jpg,symphysanodontidae,symphysanodon maunaloae
1463,ark-_65665_m378ee71f202f44e6abe2fe23a3b80b68d.jpg,ark-_65665_m378ee71f202f44e6abe2fe23a3b80b68d.jpg,jpg,m221kt1k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/m221kt1k.jpg,siganidae,siganus luridus
1464,d0635ad6-4a1e-4a26-95e4-747ecdaf1297.jpg,d0635ad6-4a1e-4a26-95e4-747ecdaf1297.jpg,jpg,hm61zs3f,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/hm61zs3f.jpg,pristolepididae,pristolepis fasciata
1465,ark-_65665_m30ff373623c2042ca9f99b072d1ae89ae.jpg,ark-_65665_m30ff373623c2042ca9f99b072d1ae89ae.jpg,jpg,0s33439z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/0s33439z.jpg,caesionidae,caesio cuning
1466,ark-_65665_m3e0f6019110b94a3cb0a4959fa5d4bacd.jpg,ark-_65665_m3e0f6019110b94a3cb0a4959fa5d4bacd.jpg,jpg,gh886p0x,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/gh886p0x.jpg,ambassidae,ambassis nalua
1467,ark-_65665_m3ca7fe1912d7f4436a98a6aa48adb7e86.jpg,ark-_65665_m3ca7fe1912d7f4436a98a6aa48adb7e86.jpg,jpg,sv00hq48,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/sv00hq48.jpg,caesionidae,pterocaesio pisang
1468,ark-_65665_m34ed110165f6342729a65c39af7cfea6e.jpg,ark-_65665_m34ed110165f6342729a65c39af7cfea6e.jpg,jpg,2395tc67,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/2395tc67.jpg,plesiopidae,plesiops insularis
1469,16135-p_lg#8.jpg,16135-p_lg.jpg,jpg,rm90g50n,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/rm90g50n.jpg,crenuchidae,characidium declivirostre
1470,ark-_65665_m36be865bd5cc443faac789fbbf8dffae4.jpg,ark-_65665_m36be865bd5cc443faac789fbbf8dffae4.jpg,jpg,jr73z797,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/jr73z797.jpg,pinguipedidae,parapercis millepunctata
1471,81486-p#0.jpg,81486-p.jpg,jpg,w162w615,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/w162w615.jpg,bythitidae,alionematichthys samoaensis
1472,111526-p#1.jpg,111526-p.jpg,jpg,zd91pw81,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/zd91pw81.jpg,sebastidae,sebastes melanostomus
1473,ark-_65665_m38b674ae6cad8479aaccfc2d2f7694208.jpg,ark-_65665_m38b674ae6cad8479aaccfc2d2f7694208.jpg,jpg,qm811t16,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/qm811t16.jpg,scombridae,scomberomorus commerson
1474,14362_Astronesthes_lamellosus.jpg,14362_Astronesthes_lamellosus.jpg,jpg,k857rc2g,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/k857rc2g.jpg,stomiidae,astronesthes lamellosus
1475,ark-_65665_m33e71a12cbe414407aed171ef25eafa27.jpg,ark-_65665_m33e71a12cbe414407aed171ef25eafa27.jpg,jpg,bn86mc7j,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/bn86mc7j.jpg,grammatidae,lipogramma evides
1476,91012.jpg,91012.jpg,jpg,cr832c3b,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/cr832c3b.jpg,argentinidae,argentina georgei
1477,ark-_65665_m3aed7467a678b4d56b845430a53db026b.jpg,ark-_65665_m3aed7467a678b4d56b845430a53db026b.jpg,jpg,k234qf69,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/k234qf69.jpg,psettodidae,psettodes erumei
1478,1406031932364olePfy80oNrpg5Bp.jpg,1406031932364olePfy80oNrpg5Bp.jpg,jpg,kd26qn9q,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/kd26qn9q.jpg,latidae,lates calcarifer
1479,10299_Centropomus_enciferus_NT.jpg,10299_Centropomus_enciferus_NT.jpg,jpg,3w24h854,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/3w24h854.jpg,centropomidae,centropomus ensiferus
1480,ark-_65665_m3d06eaf9aac8c46929bb6797a29aa0c9a.jpg,ark-_65665_m3d06eaf9aac8c46929bb6797a29aa0c9a.jpg,jpg,7w94r46w,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7w94r46w.jpg,chaenopsidae,acanthemblemaria spinosa
1481,1496306213771OQGKpnhyhrmnYPUj.jpg,1496306213771OQGKpnhyhrmnYPUj.jpg,jpg,wt78pj8x,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/wt78pj8x.jpg,kneriidae,grasseichthys gabonensis
1482,ark-_65665_m3147f5f3e0fec4624b4328cc0724be7fc.jpg,ark-_65665_m3147f5f3e0fec4624b4328cc0724be7fc.jpg,jpg,rs81j02v,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/rs81j02v.jpg,anomalopidae,photoblepharon steinitzi
1483,1462273533211GSFE6Gf67lLzSOm7.jpg,1462273533211GSFE6Gf67lLzSOm7.jpg,jpg,6k18jc4x,iDigBio,mnhn,CC BY,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/6k18jc4x.jpg,pempheridae,pempheris nesogallica
1484,ark-_65665_m3ff5682114fe8421caa72e769f815f0fb.jpg,ark-_65665_m3ff5682114fe8421caa72e769f815f0fb.jpg,jpg,fs41w79b,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/fs41w79b.jpg,pinguipedidae,parapercis punctulata
1485,ark-_65665_m3a99d4504937046be97b30df900f0d385.jpg,ark-_65665_m3a99d4504937046be97b30df900f0d385.jpg,jpg,w031v996,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/w031v996.jpg,pempheridae,parapriacanthus ransonneti
1486,MCZ27245_Lepidion_lepidion.jpg,MCZ27245_Lepidion_lepidion.jpg,jpg,nx20gp4d,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/nx20gp4d.jpg,moridae,lepidion lepidion
1487,ark-_65665_m37c760dbd68c949e3b083b32733884f9f.jpg,ark-_65665_m37c760dbd68c949e3b083b32733884f9f.jpg,jpg,v410bx6x,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/v410bx6x.jpg,kuhliidae,kuhlia sandvicensis
1488,1858.8.15.101-2b_Macropteronotus magur_l-S.jpg,1858.8.15.101-2b_Macropteronotus magur_l-S.jpg,jpg,4w16np2f,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/4w16np2f.jpg,clariidae,clarias magur
1489,1406026390353M5UmcdJzyduEkH4S.jpg,1406026390353M5UmcdJzyduEkH4S.jpg,jpg,cm410b2r,iDigBio,mnhn,CC BY-NC-ND,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/cm410b2r.jpg,harpagiferidae,harpagifer kerguelensis
1490,2f9b1534-7b00-4c89-bcd6-e639436be596.jpg,2f9b1534-7b00-4c89-bcd6-e639436be596.jpg,jpg,mr98t11f,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/mr98t11f.jpg,centrarchidae,enneacanthus obesus
1491,123725-p#2.jpg,123725-p.jpg,jpg,b756z81k,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/b756z81k.jpg,parodontidae,parodon apolinari
1492,99089_2_Rivulus_cylindraceus_PT.jpg,99089_2_Rivulus_cylindraceus_PT.jpg,jpg,f224r75v,iDigBio,mcz,CC BY-NC-SA 3.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/f224r75v.jpg,rivulidae,rivulus cylindraceus
1493,ark-_65665_m375d7ad4c30d84438a9770b7bc2cd648b.jpg,ark-_65665_m375d7ad4c30d84438a9770b7bc2cd648b.jpg,jpg,jr073r10,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/jr073r10.jpg,sphyraenidae,sphyraena flavicauda
1494,ark-_65665_m314af3ea913a64a22a5e02f7b918f9314.jpg,ark-_65665_m314af3ea913a64a22a5e02f7b918f9314.jpg,jpg,rg450w0n,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/rg450w0n.jpg,opistognathidae,opistognathus solorensis
1495,ark-_65665_m3b29829522df645479c9ecddbbb07a385.jpg,ark-_65665_m3b29829522df645479c9ecddbbb07a385.jpg,jpg,s2382655,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/s2382655.jpg,pinguipedidae,parapercis snyderi
1498,39430-p#2.jpg,39430-p.jpg,jpg,kj22j213,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/kj22j213.jpg,hemiodontidae,bivibranchia velox
1499,4d35e670-ac53-45bc-a659-f72005ba12dd.jpg,4d35e670-ac53-45bc-a659-f72005ba12dd.jpg,jpg,ck48zh3d,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/ck48zh3d.jpg,stomiidae,echiostoma barbatum
1500,3188.jpg,3188.jpg,jpg,s4057f8r,iDigBio,uam,,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uam/s4057f8r.jpg,osmeridae,mallotus villosus
1501,m3cce86ff3-f7da-461a-8ba8-0796ea19085d.jpg,m3cce86ff3-f7da-461a-8ba8-0796ea19085d.jpg,jpg,3822bn7b,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3822bn7b.jpg,exocoetidae,cheilopogon arcticeps
1502,216608-p.jpg,216608-p.jpg,jpg,8c34tk5x,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/8c34tk5x.jpg,badidae,badis chittagongis
1503,ark-_65665_m32bf7805dd3bb49208b6deedc6aa18003.jpg,ark-_65665_m32bf7805dd3bb49208b6deedc6aa18003.jpg,jpg,q078vm7s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/q078vm7s.jpg,terapontidae,leiopotherapon plumbeus
1504,ark-_65665_m3e67887cf58fa4444aadc3ebf05bf590e.jpg,ark-_65665_m3e67887cf58fa4444aadc3ebf05bf590e.jpg,jpg,6881784t,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/6881784t.jpg,scombridae,auxis rochei
1505,ark-_65665_m32d99b2ada500472dbf763da5944dfb72.jpg,ark-_65665_m32d99b2ada500472dbf763da5944dfb72.jpg,jpg,5t59hr5q,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/5t59hr5q.jpg,sillaginidae,sillago asiatica
1507,ark-_65665_m350dfec9eeb5e426cb8dca4e0b8510349.jpg,ark-_65665_m350dfec9eeb5e426cb8dca4e0b8510349.jpg,jpg,7m46166k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7m46166k.jpg,pinguipedidae,parapercis millepunctata
1508,ark-_65665_m3e577c063353f46fb9125fb79386e7808.jpg,ark-_65665_m3e577c063353f46fb9125fb79386e7808.jpg,jpg,2w52wp18,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/2w52wp18.jpg,priacanthidae,priacanthus hamrur
